,Unnamed: 0,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread,product_name,Unnamed: 0.2,Unnamed: 0.1
24537,687,2018-07-01,$1.39,$2.76,$2.94,$2.99,$3.74,123.56%,merged_dataset,15053.0,21.0
24538,705,2018-06-24,$1.44,$2.56,$3.49,$2.99,$3.61,119.62%,merged_dataset,15054.0,22.0
24539,723,2018-06-17,$1.89,$2.33,$3.24,$2.49,$3.46,52.38%,merged_dataset,15055.0,23.0
24540,740,2018-06-10,$1.89,$2.43,$2.84,$1.66,$3.46,37.43%,merged_dataset,15056.0,24.0
24541,759,2018-06-03,$1.83,$2.48,$2.44,$2.74,$2.99,45.49%,merged_dataset,15057.0,25.0
24542,776,2018-05-27,$1.78,$3.02,$2.89,$3.24,$3.44,76.83%,merged_dataset,15058.0,26.0
24543,1283,2017-09-10,$0.89,$1.59,$2.04,$1.39,$2.61,114.33%,merged_dataset,15059.0,27.0
24544,1303,2017-09-03,$0.89,$2.01,$1.84,$1.74,$2.46,126.12%,merged_dataset,15060.0,28.0
24545,1322,2017-08-27,$0.92,$1.93,$2.14,$1.57,$2.31,116.03%,merged_dataset,15061.0,29.0
24546,1340,2017-08-20,$0.94,$1.93,$1.84,$1.62,$1.71,88.83%,merged_dataset,15062.0,30.0
24547,1360,2017-08-13,$0.89,$1.74,$1.96,$1.99,$2.45,128.65%,merged_dataset,15063.0,31.0
24548,1840,2016-12-25,$1.68,$3.99,$3.19,$3.62,$3.32,110.12%,merged_dataset,15064.0,32.0
24549,1853,2016-12-18,$1.68,$3.61,$2.94,$3.37,$2.74,88.39%,merged_dataset,15065.0,33.0
24550,1869,2016-12-11,$1.68,$3.49,$2.56,$3.49,$2.99,86.46%,merged_dataset,15066.0,34.0
24551,1879,2016-12-04,$1.68,$3.11,$2.81,$3.19,$3.24,83.78%,merged_dataset,15067.0,35.0
24552,1892,2016-11-27,$1.09,$2.69,$2.36,$3.19,$2.74,151.83%,merged_dataset,15068.0,36.0
24553,1906,2016-11-20,$1.09,$2.69,$2.36,$3.19,$2.61,148.85%,merged_dataset,15069.0,37.0
24554,1919,2016-11-13,$1.01,$2.69,$2.24,$2.44,$2.49,144.06%,merged_dataset,15070.0,38.0
24555,1933,2016-11-06,$1.01,$2.24,$2.36,$2.12,$2.36,124.75%,merged_dataset,15071.0,39.0
24556,1948,2016-10-30,$1.00,$2.14,$1.79,$2.37,$2.49,119.75%,merged_dataset,15072.0,40.0
24557,2059,2016-09-04,$0.94,$2.14,$1.81,$1.84,$2.49,120.21%,merged_dataset,15073.0,41.0
24558,2074,2016-08-28,$0.97,$2.24,$1.64,$1.37,$2.11,89.69%,merged_dataset,15074.0,42.0
24559,2092,2016-08-21,$1.00,$2.35,$1.28,$1.84,$1.99,86.50%,merged_dataset,15075.0,43.0
24560,2107,2016-08-14,$1.00,$2.14,$1.33,$1.72,$2.36,88.75%,merged_dataset,15076.0,44.0
24561,2125,2016-08-07,$1.00,$2.71,$1.26,$1.49,$2.49,98.75%,merged_dataset,15077.0,45.0
24562,2141,2016-07-31,$1.00,$2.06,$1.84,$1.72,$1.99,90.25%,merged_dataset,15078.0,46.0
24563,2790,2015-09-13,$0.94,$2.11,$1.76,$1.84,$2.11,107.98%,merged_dataset,15079.0,47.0
24564,2815,2015-09-06,$0.94,$2.04,$1.76,$2.21,$1.73,105.85%,merged_dataset,15080.0,48.0
24565,2837,2015-08-30,$0.92,$1.79,$1.89,$1.99,$2.99,135.33%,merged_dataset,15081.0,49.0
24566,2849,2015-08-23,$0.97,$1.99,$1.74,$1.71,$1.99,91.49%,merged_dataset,15082.0,50.0
24567,2861,2015-08-16,$0.94,$1.74,$1.69,$1.84,$2.87,116.49%,merged_dataset,15083.0,51.0
24568,2884,2015-08-09,$0.89,$1.89,$1.81,$1.94,$1.99,114.33%,merged_dataset,15084.0,52.0
24569,2907,2015-08-02,$0.87,$2.06,$1.96,$2.09,$2.67,152.30%,merged_dataset,15085.0,53.0
24570,3534,2014-09-21,$0.87,$1.94,$1.97,$2.45,$2.24,147.13%,merged_dataset,15086.0,54.0
24571,3549,2014-09-17,$0.81,$2.11,$2.09,$1.95,$2.49,166.67%,merged_dataset,15087.0,55.0
24572,3582,2014-08-31,$0.84,$2.11,$1.86,$1.71,$2.74,150.60%,merged_dataset,15088.0,56.0
24573,3588,2014-08-24,$0.79,$1.99,$2.24,$1.59,$2.49,162.97%,merged_dataset,15089.0,57.0
24574,3623,2014-08-17,$0.88,$1.86,$1.96,$1.71,$2.74,134.94%,merged_dataset,15090.0,58.0
24575,3630,2014-08-17,$0.88,$1.86,$0.00,$0.00,$0.00,-47.16%,merged_dataset,15091.0,59.0
24576,3642,2014-08-10,$0.89,$1.99,$1.46,$2.46,$2.49,135.96%,merged_dataset,15092.0,60.0
24577,3682,2014-08-03,$0.89,$2.11,$1.91,$1.71,$2.99,144.94%,merged_dataset,15093.0,61.0
24578,3705,2014-07-27,$0.89,$2.44,$2.04,$2.59,$2.24,161.52%,merged_dataset,15094.0,62.0
24579,3727,2014-07-20,$0.89,$2.26,$2.29,$2.46,$2.49,166.85%,merged_dataset,15095.0,63.0
24580,4308,2013-09-22,$0.79,$1.76,$2.09,$2.37,$1.74,151.90%,merged_dataset,15096.0,64.0
24581,4331,2013-09-15,$0.78,$2.21,$1.72,$2.12,$2.37,169.87%,merged_dataset,15097.0,65.0
24582,4342,2013-09-01,$0.78,$2.01,$2.04,$2.12,$2.36,173.40%,merged_dataset,15098.0,66.0
24583,4365,2013-08-25,$0.77,$1.84,$1.86,$2.09,$2.36,164.61%,merged_dataset,15099.0,67.0
24584,4398,2013-08-11,$0.79,$1.94,$1.78,$2.12,$2.36,159.49%,merged_dataset,15100.0,68.0
24585,4402,2013-08-04,$0.79,$2.06,$1.78,$1.99,$1.99,147.47%,merged_dataset,15101.0,69.0
24586,4427,2013-07-28,$0.79,$2.06,$2.29,$2.09,$1.86,162.66%,merged_dataset,15102.0,70.0
24587,5100,2012-09-09,$0.85,$1.89,$1.67,$1.82,$1.87,113.24%,merged_dataset,15103.0,71.0
24588,5120,2012-09-02,$0.72,$1.71,$1.70,$1.87,$1.87,148.26%,merged_dataset,15104.0,72.0
24589,5128,2012-08-26,$0.74,$2.16,$1.72,$1.81,$2.49,176.35%,merged_dataset,15105.0,73.0
24590,5153,2012-08-19,$0.72,$1.79,$1.16,$1.46,$1.87,118.06%,merged_dataset,15106.0,74.0
24591,5165,2012-08-12,$0.72,$1.99,$1.62,$1.34,$1.62,128.13%,merged_dataset,15107.0,75.0
24592,5198,2012-08-12,$0.72,$1.99,$1.62,$1.34,$1.62,128.13%,merged_dataset,15108.0,76.0
24593,5205,2012-08-05,$0.73,$1.94,$1.74,$1.81,$2.37,169.18%,merged_dataset,15109.0,77.0
24594,5230,2012-07-29,$0.85,$1.96,$1.62,$1.59,$2.87,136.47%,merged_dataset,15110.0,78.0
24595,5425,2012-05-13,$1.89,$4.16,$2.49,$3.29,$3.99,84.26%,merged_dataset,15111.0,79.0
24596,5441,2012-05-13,$1.89,$4.16,$2.49,$3.29,$3.99,84.26%,merged_dataset,15112.0,80.0
24597,5862,2011-10-09,$0.74,$1.69,$1.59,$2.87,$1.99,175.00%,merged_dataset,15113.0,81.0
24598,5890,2011-10-02,$0.76,$1.84,$1.99,$1.81,$2.49,167.43%,merged_dataset,15114.0,82.0
24599,5912,2011-09-25,$0.76,$1.76,$1.49,$1.82,$1.74,124.01%,merged_dataset,15115.0,83.0
24600,5917,2011-09-18,$0.74,$1.65,$1.92,$2.74,$1.52,164.53%,merged_dataset,15116.0,84.0
24601,5943,2011-09-11,$0.74,$1.56,$2.13,$0.88,$1.99,121.62%,merged_dataset,15117.0,85.0
24602,5962,2011-09-04,$0.74,$1.69,$1.59,$2.74,$1.64,158.78%,merged_dataset,15118.0,86.0
24603,5983,2011-08-28,$0.76,$1.91,$1.97,$1.31,$2.24,144.41%,merged_dataset,15119.0,87.0
24604,5995,2011-08-21,$0.76,$1.74,$1.19,$2.25,$1.77,128.62%,merged_dataset,15120.0,88.0
24605,6018,2011-08-14,$0.79,$1.81,$1.47,$1.31,$1.74,100.32%,merged_dataset,15121.0,89.0
24606,6053,2011-07-31,$0.00,$1.54,$1.74,$1.53,$0.00,0.00%,merged_dataset,15122.0,90.0
24607,6198,2011-06-05,$0.00,$3.11,$1.74,$1.99,$2.87,0.00%,merged_dataset,15123.0,91.0
24608,6603,2010-11-07,$1.07,$2.57,$2.57,$2.99,$2.99,159.81%,merged_dataset,15124.0,92.0
24609,6611,2010-10-31,$1.10,$1.90,$2.49,$1.74,$2.99,107.27%,merged_dataset,15125.0,93.0
24610,6635,2010-10-24,$0.90,$0.84,$2.42,$2.46,$2.74,135.00%,merged_dataset,15126.0,94.0
24611,6642,2010-10-17,$0.77,$1.99,$2.29,$2.24,$2.74,200.65%,merged_dataset,15127.0,95.0
24612,6662,2010-10-10,$0.74,$2.06,$1.87,$2.24,$2.24,184.12%,merged_dataset,15128.0,96.0
24613,6690,2010-10-03,$0.73,$1.61,$2.24,$2.12,$2.19,179.45%,merged_dataset,15129.0,97.0
24614,6695,2010-09-26,$0.73,$1.79,$2.24,$1.12,$1.24,118.84%,merged_dataset,15130.0,98.0
24615,6719,2010-09-19,$0.73,$1.16,$1.79,$1.51,$1.99,120.89%,merged_dataset,15131.0,99.0
24616,6743,2010-09-12,$0.72,$1.66,$1.96,$2.12,$1.99,168.40%,merged_dataset,15132.0,100.0
24617,6760,2010-09-05,$0.69,$1.66,$1.24,$1.84,$1.79,136.59%,merged_dataset,15133.0,101.0
24618,6788,2010-08-29,$0.70,$1.69,$1.87,$1.59,$1.74,146.07%,merged_dataset,15134.0,102.0
24619,6809,2010-08-22,$0.74,$1.54,$1.82,$2.37,$1.67,150.00%,merged_dataset,15135.0,103.0
24620,6812,2010-08-15,$0.76,$1.71,$1.99,$1.99,$1.74,144.41%,merged_dataset,15136.0,104.0
24621,6835,2010-08-08,$0.72,$1.71,$1.57,$1.39,$1.49,113.89%,merged_dataset,15137.0,105.0
24622,7455,2009-10-25,$1.41,$1.96,$2.37,$2.37,$3.24,76.24%,merged_dataset,15138.0,106.0
24623,7465,2009-10-18,$1.28,$1.95,$2.17,$2.37,$2.97,84.77%,merged_dataset,15139.0,107.0
24624,7488,2009-10-11,$1.26,$2.04,$2.49,$2.24,$2.62,86.31%,merged_dataset,15140.0,108.0
24625,7510,2009-10-04,$1.25,$1.68,$2.42,$2.12,$1.94,63.20%,merged_dataset,15141.0,109.0
24626,7521,2009-09-27,$0.95,$1.46,$2.24,$1.74,$1.99,95.53%,merged_dataset,15142.0,110.0
24627,7543,2009-09-20,$0.85,$1.61,$2.06,$2.07,$2.12,131.18%,merged_dataset,15143.0,111.0
24628,7550,2009-09-13,$0.76,$1.63,$1.69,$1.57,$1.99,126.32%,merged_dataset,15144.0,112.0
24629,7564,2009-09-06,$0.72,$1.68,$1.69,$1.74,$2.12,151.04%,merged_dataset,15145.0,113.0
24630,7596,2009-08-30,$0.68,$1.81,$2.24,$1.29,$1.87,165.07%,merged_dataset,15146.0,114.0
24631,7603,2009-08-23,$0.68,$1.43,$1.14,$1.39,$1.99,118.75%,merged_dataset,15147.0,115.0
24632,7627,2009-08-16,$0.68,$1.65,$1.74,$2.16,$1.49,158.82%,merged_dataset,15148.0,116.0
24633,7650,2009-08-09,$0.68,$1.82,$1.94,$2.09,$2.24,197.43%,merged_dataset,15149.0,117.0
24634,7665,2009-08-02,$0.71,$1.41,$1.71,$1.67,$1.67,127.46%,merged_dataset,15150.0,118.0
24635,8165,2008-12-07,$0.88,$2.36,$2.57,$2.99,$3.12,213.64%,merged_dataset,15151.0,119.0
24636,8180,2008-11-30,$0.87,$2.56,$2.37,$3.12,$2.99,217.24%,merged_dataset,15152.0,120.0
24637,8202,2008-11-23,$0.87,$2.29,$2.59,$2.87,$2.74,201.44%,merged_dataset,15153.0,121.0
24638,8210,2008-11-16,$0.87,$2.24,$2.49,$2.99,$2.87,204.31%,merged_dataset,15154.0,122.0
24639,8235,2008-11-09,$0.88,$2.36,$1.94,$2.99,$3.12,195.74%,merged_dataset,15155.0,123.0
24640,8257,2008-11-02,$0.66,$2.66,$1.79,$2.83,$2.87,284.47%,merged_dataset,15156.0,124.0
24641,8262,2008-10-26,$0.66,$2.36,$2.49,$2.87,$2.37,282.20%,merged_dataset,15157.0,125.0
24642,8288,2008-10-19,$0.66,$1.99,$2.19,$2.74,$2.24,246.97%,merged_dataset,15158.0,126.0
24643,8296,2008-10-12,$0.66,$1.92,$2.49,$2.99,$2.37,270.08%,merged_dataset,15159.0,127.0
24644,8322,2008-10-05,$0.66,$1.99,$1.99,$2.09,$2.49,224.24%,merged_dataset,15160.0,128.0
24645,8344,2008-09-28,$0.67,$1.62,$1.79,$1.72,$2.37,179.85%,merged_dataset,15161.0,129.0
24646,8348,2008-09-21,$0.69,$1.61,$1.79,$2.62,$1.74,181.16%,merged_dataset,15162.0,130.0
24647,8371,2008-09-14,$0.70,$1.62,$1.61,$2.12,$2.49,180.00%,merged_dataset,15163.0,131.0
24648,8393,2008-09-07,$0.70,$1.69,$1.69,$1.56,$1.62,134.29%,merged_dataset,15164.0,132.0
24649,8416,2008-08-31,$0.70,$1.67,$1.59,$2.49,$2.12,181.07%,merged_dataset,15165.0,133.0
24650,8439,2008-08-24,$0.70,$1.44,$1.12,$2.24,$2.12,147.14%,merged_dataset,15166.0,134.0
24651,8461,2008-08-17,$0.72,$1.59,$1.82,$2.09,$2.37,173.26%,merged_dataset,15167.0,135.0
24652,8484,2008-08-10,$0.74,$1.94,$1.71,$2.24,$2.24,174.66%,merged_dataset,15168.0,136.0
24653,8506,2008-08-03,$0.77,$1.54,$2.09,$2.22,$2.36,166.56%,merged_dataset,15169.0,137.0
24654,8509,2008-07-27,$0.77,$1.87,$2.21,$2.87,$1.74,182.14%,merged_dataset,15170.0,138.0
24655,8533,2008-07-20,$0.81,$1.69,$2.44,$2.12,$2.19,160.49%,merged_dataset,15171.0,139.0
24656,8564,2008-07-06,$0.87,$1.89,$2.49,$2.37,$2.62,169.25%,merged_dataset,15172.0,140.0
24657,8603,2008-06-29,$0.87,$2.04,$2.12,$2.19,$1.99,139.66%,merged_dataset,15173.0,141.0
24658,8606,2008-06-22,$0.87,$2.31,$1.87,$1.58,$1.99,122.70%,merged_dataset,15174.0,142.0
24659,9089,2007-11-11,$1.31,$3.54,$2.44,$3.24,$3.99,152.10%,merged_dataset,15175.0,143.0
24660,9097,2007-11-04,$1.31,$2.52,$2.57,$2.99,$3.87,128.05%,merged_dataset,15176.0,144.0
24661,9121,2007-10-28,$1.01,$2.71,$2.49,$2.99,$2.87,173.76%,merged_dataset,15177.0,145.0
24662,9143,2007-10-21,$1.22,$2.56,$2.29,$2.87,$2.62,111.89%,merged_dataset,15178.0,146.0
24663,9152,2007-10-14,$1.12,$2.06,$2.21,$2.49,$2.87,114.96%,merged_dataset,15179.0,147.0
24664,9164,2007-10-07,$0.81,$1.78,$2.07,$2.57,$2.37,171.30%,merged_dataset,15180.0,148.0
24665,9182,2007-09-30,$0.79,$1.76,$1.62,$2.37,$2.37,156.96%,merged_dataset,15181.0,149.0
24666,9207,2007-09-23,$0.79,$1.63,$1.82,$2.44,$1.49,133.54%,merged_dataset,15182.0,150.0
24667,9228,2007-09-16,$0.79,$1.60,$1.74,$1.49,$1.99,115.82%,merged_dataset,15183.0,151.0
24668,9250,2007-09-09,$0.72,$1.58,$1.12,$1.69,$1.62,108.68%,merged_dataset,15184.0,152.0
24669,9264,2007-09-02,$0.69,$1.28,$1.87,$1.99,$1.74,149.28%,merged_dataset,15185.0,153.0
24670,9293,2007-08-26,$0.69,$1.44,$1.49,$1.14,$1.74,110.51%,merged_dataset,15186.0,154.0
24671,9315,2007-08-19,$0.66,$1.69,$1.82,$1.69,$1.87,167.80%,merged_dataset,15187.0,155.0
24672,9337,2007-08-12,$0.66,$1.65,$1.37,$1.50,$1.49,127.65%,merged_dataset,15188.0,156.0
24673,9358,2007-08-05,$0.68,$1.53,$1.57,$2.24,$1.74,160.29%,merged_dataset,15189.0,157.0
24674,9364,2007-07-29,$0.69,$1.69,$1.74,$1.87,$1.37,141.67%,merged_dataset,15190.0,158.0
24675,9402,2007-07-22,$0.70,$1.81,$2.37,$1.50,$1.99,173.93%,merged_dataset,15191.0,159.0
24676,9423,2007-07-15,$0.71,$1.69,$1.79,$1.50,$2.12,150.00%,merged_dataset,15192.0,160.0
24677,9448,2007-07-01,$0.54,$1.60,$1.82,$1.44,$2.24,228.70%,merged_dataset,15193.0,161.0
24678,9470,2007-06-24,$0.72,$2.40,$1.99,$1.44,$2.24,180.21%,merged_dataset,15194.0,162.0
24679,9492,2007-06-17,$0.69,$1.84,$1.94,$1.47,$1.94,160.51%,merged_dataset,15195.0,163.0
24680,9513,2007-06-10,$0.75,$2.46,$1.74,$1.87,$2.12,173.00%,merged_dataset,15196.0,164.0
24681,9535,2007-06-03,$0.91,$2.33,$1.66,$2.62,$2.24,143.13%,merged_dataset,15197.0,165.0
24682,9558,2007-05-27,$1.05,$2.68,$2.34,$3.24,$3.74,185.71%,merged_dataset,15198.0,166.0
24683,9920,2006-11-26,$1.09,$1.09,$2.57,$3.74,$3.49,149.77%,merged_dataset,15199.0,167.0
24684,9928,2006-11-19,$1.09,$2.81,$2.57,$3.62,$3.49,186.47%,merged_dataset,15200.0,168.0
24685,9954,2006-11-12,$1.04,$2.81,$2.62,$3.87,$3.49,207.45%,merged_dataset,15201.0,169.0
24686,9965,2006-11-05,$1.04,$3.09,$2.37,$3.24,$2.99,181.01%,merged_dataset,15202.0,170.0
24687,10007,2006-10-22,$0.52,$2.62,$2.69,$3.12,$2.82,440.87%,merged_dataset,15203.0,171.0
24688,10013,2006-10-15,$0.79,$2.34,$2.49,$2.12,$2.87,210.76%,merged_dataset,15204.0,172.0
24689,10037,2006-10-08,$0.79,$2.22,$2.37,$2.99,$2.87,230.70%,merged_dataset,15205.0,173.0
24690,10058,2006-10-01,$0.79,$2.42,$2.57,$2.66,$2.62,225.00%,merged_dataset,15206.0,174.0
24691,10082,2006-09-24,$0.79,$1.96,$1.49,$2.24,$2.24,150.95%,merged_dataset,15207.0,175.0
24692,10104,2006-09-17,$0.79,$2.25,$1.86,$2.24,$2.12,168.04%,merged_dataset,15208.0,176.0
24693,10125,2006-09-10,$0.79,$2.01,$1.36,$2.37,$2.29,154.11%,merged_dataset,15209.0,177.0
24694,10147,2006-09-03,$0.77,$1.76,$2.04,$1.57,$2.12,143.18%,merged_dataset,15210.0,178.0
24695,10161,2006-08-27,$0.78,$2.06,$1.86,$2.24,$2.39,174.04%,merged_dataset,15211.0,179.0
24696,10190,2006-08-20,$0.80,$2.06,$2.16,$1.25,$1.49,117.50%,merged_dataset,15212.0,180.0
24697,10212,2006-08-13,$0.80,$2.06,$1.57,$2.19,$1.74,136.25%,merged_dataset,15213.0,181.0
24698,10234,2006-08-06,$0.80,$2.04,$2.06,$1.62,$1.74,133.13%,merged_dataset,15214.0,182.0
24699,10254,2006-07-30,$0.80,$2.16,$1.57,$1.99,$2.62,160.63%,merged_dataset,15215.0,183.0
24700,10265,2006-07-23,$0.87,$2.56,$2.41,$2.37,$2.99,196.84%,merged_dataset,15216.0,184.0
24701,10299,2006-07-16,$0.92,$2.91,$2.37,$2.99,$2.99,205.98%,merged_dataset,15217.0,185.0
24702,10300,2006-07-09,$0.92,$2.91,$2.56,$2.84,$3.49,220.65%,merged_dataset,15218.0,186.0
24703,10323,2006-07-02,$1.33,$2.91,$2.87,$3.12,$3.49,132.89%,merged_dataset,15219.0,187.0
24704,10345,2006-06-25,$1.57,$2.61,$2.99,$2.99,$3.24,88.38%,merged_dataset,15220.0,188.0
24705,10365,2006-06-18,$1.64,$2.21,$2.56,$2.64,$2.74,54.73%,merged_dataset,15221.0,189.0
24706,10392,2006-06-11,$1.68,$2.33,$2.82,$2.07,$3.54,60.12%,merged_dataset,15222.0,190.0
24707,10414,2006-06-04,$1.78,$1.60,$2.42,$2.87,$2.12,26.54%,merged_dataset,15223.0,191.0
24708,10759,2005-11-27,$0.98,$3.04,$2.74,$3.12,$2.74,196.94%,merged_dataset,15224.0,192.0
24709,10786,2005-11-20,$0.77,$2.91,$2.74,$3.12,$2.99,281.82%,merged_dataset,15225.0,193.0
24710,10795,2005-11-13,$0.98,$2.79,$2.62,$2.87,$2.74,181.12%,merged_dataset,15226.0,194.0
24711,10817,2005-11-06,$0.99,$2.69,$2.44,$2.74,$2.99,174.24%,merged_dataset,15227.0,195.0
24712,10825,2005-10-30,$1.01,$2.72,$2.24,$2.87,$2.87,164.85%,merged_dataset,15228.0,196.0
24713,10849,2005-10-23,$1.02,$2.65,$2.24,$2.87,$2.74,157.35%,merged_dataset,15229.0,197.0
24714,10855,2005-10-16,$0.66,$1.86,$2.26,$2.57,$2.37,243.18%,merged_dataset,15230.0,198.0
24715,10881,2005-10-09,$0.67,$1.83,$2.34,$2.82,$2.12,239.93%,merged_dataset,15231.0,199.0
24716,10903,2005-10-02,$0.68,$1.91,$1.66,$2.29,$1.62,175.00%,merged_dataset,15232.0,200.0
24717,10909,2005-09-25,$0.68,$1.80,$1.94,$2.62,$2.12,211.76%,merged_dataset,15233.0,201.0
24718,10931,2005-09-18,$0.68,$2.11,$1.84,$1.72,$2.24,190.81%,merged_dataset,15234.0,202.0
24719,10955,2005-09-11,$0.68,$1.72,$1.94,$1.97,$1.99,180.15%,merged_dataset,15235.0,203.0
24720,10979,2005-09-04,$0.68,$1.61,$1.22,$1.99,$1.99,150.37%,merged_dataset,15236.0,204.0
24721,11001,2005-08-28,$0.68,$1.48,$1.36,$1.92,$1.74,138.97%,merged_dataset,15237.0,205.0
24722,11024,2005-08-21,$0.20,$1.60,$1.59,$2.14,$1.49,752.50%,merged_dataset,15238.0,206.0
24723,11026,2005-08-14,$0.67,$1.55,$1.26,$2.04,$1.74,145.90%,merged_dataset,15239.0,207.0
24724,11048,2005-08-07,$0.67,$1.64,$1.49,$1.47,$1.74,136.57%,merged_dataset,15240.0,208.0
24725,11070,2005-07-31,$0.72,$1.53,$1.32,$0.92,$2.12,104.51%,merged_dataset,15241.0,209.0
24726,11091,2005-07-24,$0.74,$1.68,$1.73,$2.42,$2.12,168.58%,merged_dataset,15242.0,210.0
24727,11140,2005-07-10,$0.74,$1.55,$1.78,$2.09,$2.12,154.73%,merged_dataset,15243.0,211.0
24728,11162,2005-07-03,$0.83,$1.74,$1.49,$2.92,$2.12,149.10%,merged_dataset,15244.0,212.0
24729,11185,2005-06-26,$0.91,$1.68,$1.97,$1.42,$1.87,90.66%,merged_dataset,15245.0,213.0
24730,11206,2005-06-19,$0.91,$1.43,$0.94,$2.49,$1.49,74.45%,merged_dataset,15246.0,214.0
24731,11647,2004-11-14,$1.29,$2.92,$2.69,$2.76,$3.49,129.84%,merged_dataset,15247.0,215.0
24732,11656,2004-11-07,$1.29,$2.76,$2.57,$3.07,$3.62,132.95%,merged_dataset,15248.0,216.0
24733,11680,2004-10-31,$1.28,$2.86,$2.59,$2.99,$3.49,133.01%,merged_dataset,15249.0,217.0
24734,11689,2004-10-24,$1.27,$2.79,$2.32,$2.59,$3.12,112.99%,merged_dataset,15250.0,218.0
24735,11712,2004-10-17,$1.27,$2.38,$2.57,$2.59,$3.12,109.84%,merged_dataset,15251.0,219.0
24736,11721,2004-10-10,$1.27,$2.74,$2.46,$2.79,$2.99,116.14%,merged_dataset,15252.0,220.0
24737,11745,2004-10-03,$1.27,$2.12,$2.04,$2.59,$2.74,86.81%,merged_dataset,15253.0,221.0
24738,11751,2004-09-26,$1.22,$1.73,$1.92,$2.99,$1.99,76.84%,merged_dataset,15254.0,222.0
24739,11776,2004-09-19,$0.76,$1.50,$1.64,$2.49,$2.12,154.93%,merged_dataset,15255.0,223.0
24740,11799,2004-09-12,$0.76,$1.23,$1.64,$2.49,$1.62,129.61%,merged_dataset,15256.0,224.0
24741,11822,2004-09-05,$0.76,$1.35,$1.21,$2.24,$1.74,115.13%,merged_dataset,15257.0,225.0
24742,11844,2004-08-29,$0.69,$1.75,$1.23,$1.43,$1.74,122.83%,merged_dataset,15258.0,226.0
24743,11864,2004-08-22,$0.60,$1.05,$1.36,$1.79,$1.49,137.08%,merged_dataset,15259.0,227.0
24744,11869,2004-08-15,$0.58,$1.54,$1.24,$1.26,$1.44,136.21%,merged_dataset,15260.0,228.0
24745,11891,2004-08-08,$0.58,$1.29,$1.76,$1.88,$1.67,184.48%,merged_dataset,15261.0,229.0
24746,11914,2004-08-01,$0.60,$1.41,$1.12,$1.92,$1.29,139.17%,merged_dataset,15262.0,230.0
24747,11936,2004-07-25,$0.60,$1.33,$1.67,$2.24,$1.04,161.67%,merged_dataset,15263.0,231.0
24748,11957,2004-07-11,$0.68,$1.71,$1.79,$1.79,$1.74,158.46%,merged_dataset,15264.0,232.0
24749,11980,2004-07-04,$0.73,$1.53,$1.87,$1.39,$1.72,122.95%,merged_dataset,15265.0,233.0
24750,12005,2004-06-27,$0.61,$1.75,$2.09,$2.62,$1.74,236.07%,merged_dataset,15266.0,234.0
24751,12026,2004-06-20,$0.78,$1.39,$1.10,$1.91,$1.62,92.95%,merged_dataset,15267.0,235.0
24752,12049,2004-06-13,$0.82,$1.63,$1.56,$2.07,$1.39,102.74%,merged_dataset,15268.0,236.0
24753,12062,2004-06-06,$0.88,$1.40,$1.69,$2.01,$2.24,108.52%,merged_dataset,15269.0,237.0
24754,12516,2003-10-26,$0.60,$2.32,$2.07,$2.49,$2.87,306.25%,merged_dataset,15270.0,238.0
24755,12537,2003-10-19,$0.60,$2.16,$2.12,$2.66,$2.74,303.33%,merged_dataset,15271.0,239.0
24756,12546,2003-10-12,$0.60,$2.16,$2.09,$2.82,$2.12,282.92%,merged_dataset,15272.0,240.0
24757,12563,2003-10-05,$0.60,$1.74,$1.31,$2.49,$1.87,208.75%,merged_dataset,15273.0,241.0
24758,12573,2003-09-28,$0.60,$1.56,$1.68,$2.37,$1.99,216.67%,merged_dataset,15274.0,242.0
24759,12596,2003-09-21,$0.60,$1.71,$1.29,$2.32,$1.59,187.92%,merged_dataset,15275.0,243.0
24760,12620,2003-09-14,$0.60,$1.82,$1.94,$2.37,$1.49,217.50%,merged_dataset,15276.0,244.0
24761,12644,2003-09-07,$0.60,$1.52,$1.44,$2.12,$1.74,184.17%,merged_dataset,15277.0,245.0
24762,12661,2003-08-31,$0.60,$1.68,$2.07,$1.76,$1.50,192.08%,merged_dataset,15278.0,246.0
24763,12674,2003-08-24,$0.57,$1.30,$1.64,$1.82,$1.87,190.79%,merged_dataset,15279.0,247.0
24764,12697,2003-08-17,$0.62,$1.80,$1.64,$1.79,$1.25,161.29%,merged_dataset,15280.0,248.0
24765,12719,2003-08-10,$0.64,$1.62,$1.31,$1.24,$1.74,130.86%,merged_dataset,15281.0,249.0
24766,12741,2003-08-03,$0.66,$1.50,$1.74,$1.84,$1.87,163.26%,merged_dataset,15282.0,250.0
24767,12760,2003-07-27,$0.65,$1.63,$2.24,$1.59,$1.94,184.62%,merged_dataset,15283.0,251.0
24768,12784,2003-07-20,$0.70,$1.74,$1.12,$1.59,$1.69,119.29%,merged_dataset,15284.0,252.0
24769,12806,2003-07-13,$0.91,$1.61,$1.82,$1.62,$1.62,83.24%,merged_dataset,15285.0,253.0
24770,12827,2003-07-06,$0.89,$2.05,$1.78,$1.99,$2.12,123.03%,merged_dataset,15286.0,254.0
24771,12849,2003-06-29,$0.91,$1.67,$1.36,$0.00,$2.12,41.48%,merged_dataset,15287.0,255.0
24772,13314,2002-11-17,$0.45,$2.29,$2.24,$2.32,$2.87,440.00%,merged_dataset,15288.0,256.0
